logFC,AveExpr,t,P.Value,adj.P.Val,B,comp,geneIDs
-0.6055245,0.51563275,-3.6719252606,0.0472730087,0.201724803,-3.9417100342,Male/Female,g20349
-3.822414,18.277918,-3.6712843932,0.0472910764,0.201764012,-3.9422048277,Male/Female,g2594
-1.200138,2.5510165,-3.6703049376,0.0473187077,0.2018099001,-3.9429611603,Male/Female,g17957
-0.954149,3.4481595,-3.6700194732,0.047326765,0.2018099001,-3.9431816235,Male/Female,g15792
171.6612705,251.80524425,3.6699401707,0.0473290037,0.2018099001,-3.943242871,Male/Female,g13141
-1.0402115,1.33369075,-3.6696442992,0.0473373572,0.2018099001,-3.943471389,Male/Female,g19746
-1.355896,3.488933,-3.6692578434,0.0473482712,0.2018185645,-3.9437698913,Male/Female,g16182
-7.054492,17.427215,-3.6686013615,0.047366819,0.2018262808,-3.9442770186,Male/Female,g12754
0.5326725,1.07581575,3.6685650346,0.0473678456,0.2018262808,-3.9443050828,Male/Female,g10991
9.1677725,16.40783625,3.6681348405,0.0473800056,0.2018402452,-3.9446374441,Male/Female,g8785
-4.5582765,7.24199225,-3.6671588301,0.0474076095,0.2018658122,-3.9453916032,Male/Female,g6315
-0.626431,0.3757725,-3.6670259549,0.0474113692,0.2018658122,-3.945494287,Male/Female,g19072
-72.730568,128.1389045,-3.6669803922,0.0474126585,0.2018658122,-3.9455294977,Male/Female,g9811
-1193.0686185,614.78734625,-3.6666465154,0.0474221077,0.201868219,-3.9457875271,Male/Female,g6641
8.397615,26.8319445,3.6659842034,0.0474408595,0.2018722428,-3.9462994327,Male/Female,g5090
-0.628947,0.4166495,-3.6652166289,0.0474626041,0.2018722428,-3.9468927835,Male/Female,g6856
-13.301896,7.3817485,-3.6646023263,0.0474800163,0.2018722428,-3.9473677193,Male/Female,g8687
4.2776345,3.22289975,3.6643999271,0.0474857551,0.2018722428,-3.9475242133,Male/Female,g12147
2.965956,3.373561,3.6641403098,0.0474931177,0.2018722428,-3.9477249575,Male/Female,g16291
-20.142926,15.355828,-3.6641255014,0.0474935377,0.2018722428,-3.9477364082,Male/Female,g21253
-30.68766,90.617298,-3.6640694339,0.047495128,0.2018722428,-3.9477797629,Male/Female,g10670
-61.9570205,33.98096425,-3.6634635092,0.0475123185,0.2018722428,-3.9482483314,Male/Female,g868
-3.0547505,6.44682125,-3.6634176038,0.0475136212,0.2018722428,-3.9482838329,Male/Female,g8209
-15.112791,12.471653,-3.6633288385,0.0475161404,0.2018722428,-3.9483524817,Male/Female,g21379
-11.8433175,9.10769425,-3.6631654605,0.0475207775,0.2018722428,-3.9484788372,Male/Female,g21165
-1.4521865,2.34259875,-3.6621805574,0.0475487445,0.2019254685,-3.9492406451,Male/Female,g14221
-7.5443275,11.56873375,-3.6619615864,0.0475549654,0.2019254685,-3.9494100368,Male/Female,g19775
-8.0397125,13.50800075,-3.6611744002,0.047577338,0.2019254685,-3.9500190516,Male/Female,g1213
-6.823504,3.432979,-3.6610432393,0.0475810671,0.2019254685,-3.9501205352,Male/Female,g10824
-223.1763,378.758316,-3.6610365338,0.0475812578,0.2019254685,-3.9501257235,Male/Female,g50
11.394371,40.384857,3.6608477766,0.0475866252,0.2019254685,-3.9502717763,Male/Female,g17526
23.4326645,32.35305125,3.6599837822,0.0476112036,0.2019551049,-3.9509403727,Male/Female,g5117
-35.191769,25.465082,-3.6597571816,0.0476176526,0.2019551049,-3.9511157457,Male/Female,g21382
-2.9351545,2.57630725,-3.6596651373,0.0476202725,0.2019551049,-3.951186984,Male/Female,g21457
3.0473795,4.99552175,3.6584681473,0.0476543608,0.2020619593,-3.9521135234,Male/Female,g3632
-92.5108535,51.82861125,-3.6578470064,0.0476720628,0.2020993064,-3.9525944122,Male/Female,g5294
-0.7838015,17.75751975,-3.6566677171,0.0477056959,0.202204165,-3.9535075894,Male/Female,g14474
6.679609,11.217628,3.6557225388,0.0477326753,0.2022272497,-3.9542396435,Male/Female,g10228
0.679364,4.630771,3.655566764,0.0477371238,0.2022272497,-3.954360307,Male/Female,g3869
445.7106325,370.04655475,3.6554613435,0.0477401346,0.2022272497,-3.954441968,Male/Female,g6830
-35.0600615,49.31949875,-3.6552300599,0.0477467409,0.2022272497,-3.9546211317,Male/Female,g4659
-2.7681,3.349642,-3.6545525886,0.0477660992,0.2022715378,-3.9551459834,Male/Female,g14180
15.8401445,36.87559725,3.6537569457,0.0477888476,0.2023301629,-3.9557624784,Male/Female,g11723
-7.469129,4.234187,-3.652954752,0.0478117981,0.2023896215,-3.9563841511,Male/Female,g8560
-9.9534665,6.82864875,-3.6517241657,0.0478470336,0.2025010514,-3.9573380126,Male/Female,g21188
-2.693349,15.986403,-3.6504499453,0.0478835554,0.2026178825,-3.9583259501,Male/Female,g7097
18.191629,34.293515,3.6499274107,0.0478985431,0.2026435665,-3.9587311601,Male/Female,g19159
-13.507854,27.6833625,-3.6484791133,0.0479401174,0.2026969455,-3.9598544987,Male/Female,g3939
-9.261426,12.843989,-3.6481514248,0.0479495307,0.2026969455,-3.960108709,Male/Female,g3112
-6.795478,5.4030685,-3.6476730302,0.0479632776,0.2026969455,-3.9604798632,Male/Female,g13575
24.044769,126.8825605,3.6476665196,0.0479634647,0.2026969455,-3.9604849146,Male/Female,g5738
-69.709225,127.5752735,-3.6476507456,0.0479639181,0.2026969455,-3.9604971532,Male/Female,g15071
-11.3654355,8.41549825,-3.6476241577,0.0479646823,0.2026969455,-3.9605177821,Male/Female,g21387
-1.7336875,3.71990875,-3.6472307493,0.0479759915,0.2027070389,-3.9608230316,Male/Female,g2043
19.7547035,56.30875775,3.6454121104,0.0480283183,0.2028904027,-3.9622344521,Male/Female,g15277
-2.765375,1.9681805,-3.6450387445,0.0480390704,0.2028981036,-3.9625242814,Male/Female,g21399
16.973819,11.0022985,3.6440149531,0.0480685701,0.2029849692,-3.9633191246,Male/Female,g9116
7.1386235,24.31477675,3.6428309151,0.0481027177,0.2030914258,-3.9642385873,Male/Female,g11567
134.25873,67.9664255,3.6423435195,0.0481167836,0.2031130733,-3.9646171385,Male/Female,g10694
-2.407111,5.570167,-3.6417333965,0.0481343992,0.203149694,-3.9650910633,Male/Female,g15840
3.8471785,11.80644075,3.6410783159,0.0481533224,0.203191819,-3.9655999758,Male/Female,g2023
-3.0152545,2.65912575,-3.6402933276,0.0481760115,0.2032234577,-3.9662098999,Male/Female,g5141
-4.57308,23.439314,-3.6402000921,0.0481787073,0.2032234577,-3.966282349,Male/Female,g6565
-2.5313185,13.08446525,-3.639747765,0.0481917888,0.2032409088,-3.9666338517,Male/Female,g5193
1.0981415,13.42978775,3.6387750601,0.048219936,0.2032964251,-3.9673898501,Male/Female,g427
-3.1214815,3.02509675,-3.6386745372,0.0482228461,0.2032964251,-3.9674679864,Male/Female,g8454
29.9534185,112.15685475,3.6372892533,0.0482629736,0.2034278516,-3.9685449292,Male/Female,g564
-28.8283745,42.20807925,-3.6362639682,0.0482927019,0.2035154053,-3.9693422002,Male/Female,g9014
25.878041,23.2993205,3.6359172759,0.0483027599,0.203520047,-3.9696118294,Male/Female,g9092
1.0370645,0.94553925,3.6346654716,0.0483390999,0.2036181422,-3.970585541,Male/Female,g496
18.8123395,36.92717575,3.6344186791,0.0483462686,0.2036181422,-3.9707775372,Male/Female,g5449
-1.5180205,2.26140125,-3.6341331427,0.0483545646,0.2036181422,-3.970999687,Male/Female,g14616
-7.1060195,17.44909875,-3.6338812365,0.048361885,0.2036181422,-3.9711956831,Male/Female,g4348
-2.460726,1.6088545,-3.6334888887,0.0483732897,0.2036284295,-3.9715009702,Male/Female,g11643
-2.7537685,7.87081775,-3.6331054311,0.0483844395,0.20363764,-3.9717993636,Male/Female,g13753
2.107229,4.196054,3.6308744871,0.0484493772,0.2038731848,-3.9735358731,Male/Female,g16907
-3.6295265,2.53257825,-3.6298756736,0.0484784884,0.2039579137,-3.9743135819,Male/Female,g2180
18.871719,35.1945095,3.6292433724,0.0484969295,0.2039586893,-3.9748059948,Male/Female,g13825
1.865574,2.215857,3.6291542304,0.0484995301,0.2039586893,-3.9748754204,Male/Female,g13286
-2.471212,3.413133,-3.628946181,0.0485056004,0.2039586893,-3.9750374585,Male/Female,g8752
-0.5477045,0.38773025,-3.6284048725,0.048521399,0.2039873725,-3.9754590862,Male/Female,g6414
-2.8767235,7.98108425,-3.6269286237,0.0485645199,0.2041308889,-3.9766091816,Male/Female,g13367
36.370076,44.082624,3.6261232536,0.0485880663,0.2041920901,-3.9772367652,Male/Female,g13596
-4.023244,3.1412695,-3.6254937677,0.0486064812,0.2042317071,-3.9777273636,Male/Female,g21292
-23.442747,57.9089745,-3.6244050607,0.0486383522,0.2043278382,-3.978576012,Male/Female,g10730
-1.9110585,1.68612475,-3.6214908203,0.0487238027,0.2046489777,-3.9808486007,Male/Female,g21083
-2.328884,2.6406175,-3.6207098667,0.048746736,0.2046888024,-3.9814578368,Male/Female,g20136
-3.951537,3.1740115,-3.6200333694,0.0487666135,0.2046888024,-3.9819856636,Male/Female,g4972
457.0692295,422.92317975,3.6199794673,0.0487681978,0.2046888024,-3.9820277231,Male/Female,g14592
126.943438,73.0382565,3.61994141,0.0487693164,0.2046888024,-3.9820574192,Male/Female,g16072
-7.6279945,37.87625675,-3.6192637823,0.0487892396,0.204700987,-3.9825862116,Male/Female,g13096
0.9371535,0.70561025,3.6192298822,0.0487902366,0.204700987,-3.9826126678,Male/Female,g7160
-4.94663,2.5751345,-3.6169846359,0.0488563301,0.2049404445,-3.9843653031,Male/Female,g10827
-5.879824,4.937434,-3.6162978378,0.0488765715,0.2049875107,-3.9849015781,Male/Female,g7882
-3.179537,6.138676,-3.6158261437,0.0488904798,0.2050080038,-3.9852699365,Male/Female,g4155
5.5867695,26.33962675,3.6153646266,0.0489040933,0.205027253,-3.985630382,Male/Female,g11912
4.921612,29.163228,3.6145494945,0.0489281498,0.2050902689,-3.9862670848,Male/Female,g11193
16.573954,49.321395,3.6136506636,0.048954695,0.2051636912,-3.9869692888,Male/Female,g12870
-1.5289335,2.39009475,-3.6128603047,0.0489780526,0.2052237304,-3.9875868573,Male/Female,g13197
-2.4943635,11.60208425,-3.6117461152,0.049011006,0.205271585,-3.98845763,Male/Female,g4189
-15.56788,13.1356215,-3.6112650667,0.0490252428,0.205271585,-3.9888336455,Male/Female,g21575
-5.633641,22.7659045,-3.6109709136,0.0490339511,0.205271585,-3.9890635911,Male/Female,g18697
11.3264965,47.33781025,3.6109037612,0.0490359394,0.205271585,-3.9891160874,Male/Female,g8015
-2.719651,2.8443965,-3.6103675194,0.0490518209,0.205271585,-3.9895353203,Male/Female,g7734
-55.1055005,71.69893575,-3.6102108089,0.0490564634,0.205271585,-3.989657845,Male/Female,g2897
19.8730075,17.16690575,3.6100459334,0.0490613484,0.205271585,-3.9897867578,Male/Female,g19333
-1953.426759,1050.735595,-3.6097777326,0.0490692961,0.205271585,-3.9899964679,Male/Female,g13872
-0.5712505,0.39950325,-3.6093111301,0.0490831274,0.205271585,-3.9903613387,Male/Female,g10040
-343.6346725,175.10392825,-3.6092288412,0.0490855672,0.205271585,-3.9904256901,Male/Female,g10402
-17.3129335,14.24164375,-3.6091183443,0.0490888436,0.205271585,-3.9905121023,Male/Female,g18623
-1.1739115,0.61732925,-3.6084385866,0.0491090058,0.2053181122,-3.9910437386,Male/Female,g10812
4.201023,17.110656,3.6077387921,0.0491297741,0.2053671553,-3.9915911232,Male/Female,g6004
19.149973,20.996582,3.6072048082,0.0491456294,0.2053956477,-3.9920088625,Male/Female,g20972
251.1615145,261.23371125,3.6064030125,0.0491694496,0.205422039,-3.992636199,Male/Female,g5239
-6.086912,21.4485035,-3.6063836634,0.0491700247,0.205422039,-3.9926513393,Male/Female,g18606
9.2886025,15.38957425,3.6059720007,0.0491822608,0.2054252248,-3.9929734715,Male/Female,g9390
-2.4288945,3.61573875,-3.6056218589,0.0491926716,0.2054252248,-3.9932474843,Male/Female,g13240
10.2084345,12.94415775,3.6054003323,0.0491992597,0.2054252248,-3.9934208559,Male/Female,g705
-8.742123,5.969771,-3.6051418374,0.0492069489,0.2054252248,-3.9936231698,Male/Female,g21234
-2.5089775,1.33932725,-3.6043530165,0.0492304229,0.2054359827,-3.9942406156,Male/Female,g10007
-44.3944495,35.65932375,-3.6042491827,0.0492335139,0.2054359827,-3.9943218985,Male/Female,g21280
-8.2126675,18.16355525,-3.6041438986,0.0492366484,0.2054359827,-3.9944043185,Male/Female,g11570
-2.273538,9.758612,-3.6034726175,0.0492566399,0.2054714942,-3.9949298621,Male/Female,g4272
-2.669914,5.4897615,-3.603250933,0.0492632443,0.2054714942,-3.995103434,Male/Female,g10477
-2.6484565,42.29636175,-3.6028833591,0.0492741977,0.205479463,-3.9953912502,Male/Female,g9957
170.752083,222.675884,3.6023335795,0.0492905867,0.2054966375,-3.9958217769,Male/Female,g8390
5.3547065,26.14652825,3.6021385198,0.0492964032,0.2054966375,-3.9959745378,Male/Female,g2406
3.446138,37.6972055,3.6011762774,0.0493251101,0.2055007718,-3.9967282073,Male/Female,g3810
-6.0464465,17.65896525,-3.6010076497,0.0493301431,0.2055007718,-3.9968602991,Male/Female,g9790
-3.053031,6.0938705,-3.6010059041,0.0493301952,0.2055007718,-3.9968616666,Male/Female,g8710
-7.0913545,36.10456875,-3.60089285,0.04933357,0.2055007718,-3.9969502282,Male/Female,g1284
-30.467344,23.2694835,-3.6000587213,0.0493584787,0.2055047304,-3.9976037123,Male/Female,g21386
-6.672238,8.7407395,-3.6000565366,0.049358544,0.2055047304,-3.9976054241,Male/Female,g10707
-115.397096,79.005416,-3.5999524962,0.049361652,0.2055047304,-3.9976869406,Male/Female,g896
-90.970494,129.685629,-3.5982985038,0.0494110979,0.2056729029,-3.9989830931,Male/Female,g936
-172.652902,87.240955,-3.596545401,0.0494635794,0.2058114693,-4.000357395,Male/Female,g18835
5.8439795,15.25749375,3.5962857236,0.0494713596,0.2058114693,-4.0005610048,Male/Female,g14505
3.4774675,5.94941225,3.5962097624,0.0494736358,0.2058114693,-4.0006205672,Male/Female,g12241
-31.0042655,58.76383975,-3.5953662367,0.0494989215,0.2058114693,-4.0012820506,Male/Female,g14170
-24.1442015,18.14274675,-3.5953218448,0.0495002527,0.2058114693,-4.0013168654,Male/Female,g21426
6.2367435,13.01975475,3.5951618884,0.0495050497,0.2058114693,-4.0014423156,Male/Female,g9029
-7.721911,5.628708,-3.5950705537,0.0495077891,0.2058114693,-4.0015139491,Male/Female,g21448
-2.886261,12.5939965,-3.5936492967,0.0495504426,0.2059511081,-4.0026288106,Male/Female,g6283
8.593115,5.855648,3.5927103356,0.0495786491,0.2059949971,-4.0033655287,Male/Female,g20159
-13.1783945,40.18062225,-3.5926942327,0.049579133,0.2059949971,-4.0033781644,Male/Female,g10321
-11.118957,29.1722035,-3.5915585188,0.0496132792,0.2060991852,-4.0042694497,Male/Female,g16797
25.378914,153.82172,3.5902903746,0.0496514444,0.2062169936,-4.0052649097,Male/Female,g6566
-0.5899555,0.53206775,-3.5896462419,0.049670845,0.2062169936,-4.0057706365,Male/Female,g12897
-9.7581225,6.66438575,-3.5896334296,0.049671231,0.2062169936,-4.0057806965,Male/Female,g21455
6.1386565,46.06969075,3.5894107692,0.0496779397,0.2062169936,-4.0059555296,Male/Female,g16192
-0.6751535,0.33757675,-3.5876698178,0.0497304362,0.206367653,-4.0073228014,Male/Female,g7966
-2.4708535,1.62252925,-3.5876028756,0.0497324563,0.206367653,-4.0073753848,Male/Female,g21352
-20.880369,58.642028,-3.587093884,0.0497478193,0.206367653,-4.0077752239,Male/Female,g3587
-41.357795,212.990635,-3.5870030642,0.0497505612,0.206367653,-4.007846572,Male/Female,g10371
-107.98275,55.1434975,-3.5858719695,0.0497847268,0.206441354,-4.0087352718,Male/Female,g18836
-0.649722,0.324861,-3.5858133222,0.0497864991,0.206441354,-4.0087813565,Male/Female,g19466
-5.21845,3.52111,-3.5853913349,0.0497992543,0.206456569,-4.0091129684,Male/Female,g21515
-1.9158915,27.03236575,-3.5844574261,0.0498274985,0.2065359813,-4.0098469679,Male/Female,g7408
-3.0919285,2.03760525,-3.5829768733,0.0498723192,0.2066840615,-4.0110108878,Male/Female,g4970
19.7390995,74.85877875,3.5825228351,0.0498860751,0.2067033707,-4.0113678958,Male/Female,g4587
-5.479696,8.699548,-3.5803977813,0.0499505254,0.2069152275,-4.0130392588,Male/Female,g5138
5.067368,11.6804515,3.579968452,0.04996356,0.2069152275,-4.0133770168,Male/Female,g11437
-1.8377065,9.00191425,-3.5799367446,0.0499645229,0.2069152275,-4.0134019625,Male/Female,g1671
-4.983411,26.595282,-3.5795399294,0.0499765747,0.2069274249,-4.0137141697,Male/Female,g4857
19.028984,43.425041,3.5791927108,0.0499871235,0.20692811,-4.0139873763,Male/Female,g7813
7.287021,9.677573,3.5789349676,0.0499949559,0.20692811,-4.0141901923,Male/Female,g12113
-25.96895,51.853648,-3.5784152409,0.0500107545,0.20692811,-4.0145991936,Male/Female,g14625
-7.957869,5.562869,-3.577717403,0.0500319778,0.20692811,-4.0151484293,Male/Female,g21432
-176.4128825,92.73549525,-3.5770631253,0.0500518874,0.20692811,-4.0156634524,Male/Female,g18824
4.330451,14.379338,3.5769616562,0.050054976,0.20692811,-4.0157433313,Male/Female,g9909
-38.7737235,122.43557925,-3.5768558581,0.0500581967,0.20692811,-4.0158266199,Male/Female,g10579
-2.8899815,15.31769425,-3.5768042008,0.0500597694,0.20692811,-4.0158672873,Male/Female,g1237
-6.0619915,4.86074675,-3.5767772475,0.05006059,0.20692811,-4.0158885065,Male/Female,g10150
-26.92544,76.6907035,-3.5765402626,0.0500678057,0.20692811,-4.0160750804,Male/Female,g11199
-0.6809235,1.22830925,-3.5750800606,0.0501122969,0.2070033175,-4.017224871,Male/Female,g12648
-8.430848,36.205196,-3.5749234867,0.0501170707,0.2070033175,-4.0173481807,Male/Female,g10238
1.9329855,33.60672675,3.5747287576,0.0501230087,0.2070033175,-4.0175015451,Male/Female,g10748
1.287541,1.2276495,3.5745533126,0.0501283595,0.2070033175,-4.0176397271,Male/Female,g9503
9.277857,63.828475,3.5744486476,0.050131552,0.2070033175,-4.0177221645,Male/Female,g12812
194.486698,185.4242915,3.573907897,0.0501480503,0.2070050603,-4.0181481048,Male/Female,g15733
-3.945007,34.259943,-3.5738376523,0.0501501939,0.2070050603,-4.0182034388,Male/Female,g15082
-1.022134,1.0477325,-3.5732369531,0.0501685308,0.2070149522,-4.0186766621,Male/Female,g6801
31.6425625,153.48992175,3.5731622727,0.0501708112,0.2070149522,-4.0187354984,Male/Female,g6561
10.5545425,63.13580725,3.5713842922,0.0502251418,0.2071314864,-4.0201365333,Male/Female,g12957
-1.3049315,1.08763575,-3.5706844616,0.0502465486,0.2071314864,-4.020688135,Male/Female,g1583
-10.3609115,19.89079575,-3.5704981605,0.0502522494,0.2071314864,-4.0208349897,Male/Female,g16089
-170.564081,88.615779,-3.5704809456,0.0502527762,0.2071314864,-4.0208485599,Male/Female,g6659
-10.1117225,6.52885175,-3.5704551874,0.0502535644,0.2071314864,-4.0208688647,Male/Female,g21263
14.6013255,44.45252225,3.5704492337,0.0502537466,0.2071314864,-4.0208735579,Male/Female,g882
53.1643065,62.91785425,3.5699146305,0.0502701108,0.2071524769,-4.0212950025,Male/Female,g856
-18.48104,9.643783,-3.5696872794,0.0502770721,0.2071524769,-4.0214742445,Male/Female,g20122
11.1863735,5.59318675,3.5690808006,0.0502956485,0.2071914469,-4.0219524294,Male/Female,g6066
-58.738156,41.229032,-3.5676514305,0.0503394665,0.2073343659,-4.0230796682,Male/Female,g21589
-4.300995,9.8224735,-3.5670348957,0.0503583825,0.2073746873,-4.0235659861,Male/Female,g17519
2.125683,4.205281,3.565784813,0.0503967658,0.2074951455,-4.0245522312,Male/Female,g16908
3.4504335,3.93767775,3.5639358064,0.0504536109,0.2076915582,-4.026011459,Male/Female,g12854
-6.0416005,4.93495825,-3.5632988096,0.0504732145,0.2077346228,-4.0265143027,Male/Female,g8215
-24.9004635,24.33687725,-3.5618544191,0.0505177035,0.2077901925,-4.0276547453,Male/Female,g160
5.03028,4.118935,3.5618071069,0.0505191617,0.2077901925,-4.0276921072,Male/Female,g1902
-15.9243405,24.00063825,-3.561720154,0.0505218417,0.2077901925,-4.0277607738,Male/Female,g9283
0.626136,0.313068,3.5616730318,0.0505232942,0.2077901925,-4.0277979867,Male/Female,g17666
112.8642845,171.38228025,3.5610332183,0.050543021,0.20780419,-4.0283032894,Male/Female,g4196
68.5997545,234.21403875,3.5603069896,0.0505654248,0.20780419,-4.0288769205,Male/Female,g20887
22.5573025,77.40279475,3.5602169481,0.0505682034,0.20780419,-4.0289480482,Male/Female,g3544
-2.3158505,5.92535775,-3.5599917254,0.0505751546,0.20780419,-4.029125967,Male/Female,g6092
0.585203,0.2926015,3.5593465547,0.0505950742,0.20780419,-4.0296356773,Male/Female,g96
11.2206765,41.15171225,3.5593177613,0.0505959634,0.20780419,-4.0296584268,Male/Female,g16334
1645.2335815,1571.89572125,3.5592434268,0.0505982592,0.20780419,-4.0297171587,Male/Female,g3311
-403.5906265,209.19574525,-3.5591916476,0.0505998584,0.20780419,-4.0297580701,Male/Female,g957
-4.9898055,4.75712925,-3.5580401708,0.0506354408,0.2079127432,-4.0306679795,Male/Female,g8406
-18.0372195,14.31586125,-3.5572493807,0.0506598969,0.2079755801,-4.0312929953,Male/Female,g18999
